Page,Encrypt,ObjStm,JS,JavaScript,AA,OpenAction,AcroForm,JBIG2Decode,RichMedia,Launch,EmbeddedFile,XFA,Colors_gt_224,obj,stream,xref,trailer,startxref,filesize_kb
1,0,0,1,2,0,0,0,0,0,0,0,0,0,7,1,0,1,1,5.1767578125
0,0,2,0,0,0,0,0,0,0,0,0,0,0,39,24,0,0,1,590.9453125
1,0,0,5,6,0,0,0,0,0,0,0,0,0,19,9,1,1,1,4.603515625
1,0,0,1,2,0,0,1,0,0,0,0,0,0,15,2,1,1,1,10.7490234375
36,0,0,2,2,0,1,0,0,0,0,0,0,0,195,65,1,1,1,615.6435546875
1,0,0,1,2,0,0,0,0,0,0,0,0,0,7,1,0,1,1,5.234375
0,0,2,0,0,0,0,0,0,0,0,0,0,0,39,24,0,0,1,553.548828125
24,0,0,1,1,1,2,0,0,0,1,0,0,0,624,88,2,2,2,791.6806640625
1,0,0,0,1,0,1,0,0,0,0,0,0,0,8,2,1,1,1,12.6220703125
6,0,0,1,2,0,1,0,0,0,0,0,0,0,22,7,1,1,1,13.0322265625
2,0,0,2,3,0,1,1,0,0,0,0,0,0,18,3,1,1,1,6.7138671875
1,0,0,1,2,0,0,0,0,0,0,0,0,0,8,2,1,1,1,7.1416015625
1,0,0,2,3,0,1,1,0,0,0,0,0,0,14,2,1,1,1,5.80078125
1,0,1,0,0,0,0,0,0,0,0,0,0,0,17,6,2,2,2,174.265625
1,0,0,3,4,0,0,0,0,0,0,0,0,0,14,6,1,1,1,4.2451171875
1,0,0,1,2,0,0,0,0,0,0,0,0,0,7,1,0,1,1,3.8583984375
1,0,0,3,4,0,0,0,0,0,0,0,0,0,14,6,1,1,1,16.16796875
1,0,0,1,2,0,0,1,0,0,0,0,0,0,15,2,1,1,1,10.6142578125
1,0,0,0,1,0,1,0,0,0,0,0,0,0,8,2,1,1,1,12.9453125
25,0,1,1,1,1,1,0,0,0,1,0,0,0,169,70,3,3,3,1157.3681640625
1,0,0,1,1,0,1,0,0,0,0,0,0,0,8,2,0,0,0,1.181640625
1,0,0,1,1,0,1,0,0,0,0,0,0,0,7,2,1,1,1,6.4560546875
1,0,0,0,1,0,1,0,0,0,0,0,0,0,8,2,1,1,1,12.5478515625
6,0,0,1,2,0,1,0,0,0,0,0,0,0,22,7,1,1,1,12.58203125
1,0,0,2,3,0,1,1,0,0,0,0,0,0,15,2,1,1,1,9.998046875
1,0,0,3,4,0,1,0,0,0,0,0,0,0,18,4,1,1,1,11.2265625
0,0,0,1,2,0,0,0,0,0,0,0,0,0,9,2,0,1,1,14.9033203125
1,0,0,1,2,0,0,0,0,0,0,0,0,0,7,1,0,1,1,5.138671875
1,0,0,0,1,0,1,0,0,0,0,0,0,0,8,2,1,1,1,12.8818359375
1,0,0,1,2,0,0,0,0,0,0,0,0,0,9,2,0,1,0,1.916015625
4,0,1,1,1,1,1,0,0,0,1,0,0,0,92,49,5,5,4,332.2880859375
1,0,0,1,1,0,1,0,0,0,0,0,0,0,4,1,0,1,0,2.9833984375
1,0,0,1,1,0,1,0,0,0,0,0,0,0,7,2,1,1,1,5.0244140625
22,0,0,1,1,0,1,0,0,0,0,0,0,0,26,1,1,1,1,10.150390625
1,0,0,0,0,0,1,0,0,0,0,0,0,0,12,3,1,1,1,34.6748046875
0,0,7,0,0,0,1,1,0,0,0,0,0,0,42,40,0,0,1,125.712890625
1,0,0,0,1,0,1,0,0,0,0,0,0,0,8,2,1,1,1,12.8408203125
1,0,0,1,2,0,0,0,0,0,0,0,0,0,9,3,1,1,1,3.904296875
1,0,0,1,1,0,1,0,0,0,0,0,0,0,8,2,0,0,0,1.251953125
1,0,0,0,0,0,0,0,0,0,0,0,0,0,63,12,0,0,1,69.19921875
2,0,0,1,1,0,1,1,0,0,0,0,1,0,44,13,1,1,1,145.5927734375
0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,1,1,1,3.4951171875
1,0,0,0,0,0,1,0,0,0,0,0,0,0,20,7,1,1,1,238.078125
1,0,0,1,2,0,0,0,0,0,0,0,0,0,9,2,0,1,0,1.9189453125
1,0,0,1,1,0,1,0,0,0,0,0,0,0,7,1,1,1,1,1.125
0,0,2,0,0,0,0,0,0,0,0,0,0,0,39,24,0,0,1,590.8046875
1,0,0,0,0,0,0,0,0,0,0,0,0,0,29,11,1,1,1,423.587890625
22,0,0,1,1,0,1,0,0,0,0,0,0,0,26,1,1,1,1,10.5478515625
1,0,1,0,0,0,0,0,0,0,0,0,0,0,17,6,2,2,2,174.265625
1,0,0,1,2,0,0,0,0,0,0,0,0,0,7,1,0,1,1,3.8916015625
5,0,0,1,2,0,1,0,0,0,0,0,0,0,97,28,2,2,2,1562.751953125
1,0,0,1,2,0,0,0,0,0,0,0,0,0,7,1,0,1,1,3.8466796875
1,0,0,0,1,0,1,0,0,0,0,0,0,0,8,2,1,1,1,12.275390625
1,0,0,2,3,0,1,1,0,0,0,0,0,0,15,2,1,1,1,9.8203125
1,0,0,1,2,0,0,0,0,0,0,0,0,0,9,2,0,1,0,1.853515625
0,0,2,0,0,0,0,1,0,0,0,1,1,0,25,15,0,0,1,53.2646484375
1,0,0,0,1,0,1,0,0,0,0,0,0,0,8,2,1,1,1,12.4580078125
1,0,0,2,3,0,1,1,0,0,0,0,0,0,15,2,1,1,1,9.8447265625
1,0,0,0,0,0,0,0,0,0,0,0,0,0,86,28,2,2,2,196.7353515625
5,0,0,1,2,0,1,0,0,0,0,0,0,0,17,5,1,1,1,29.861328125
1,0,0,2,3,0,1,1,0,0,0,0,0,0,15,2,1,1,1,6.4111328125
6,0,0,1,2,0,1,0,0,0,0,0,0,0,22,7,1,1,1,15.0576171875
1,0,0,0,0,0,0,0,0,0,0,0,0,0,43,5,1,1,1,139.763671875
1,0,0,1,2,0,1,0,0,0,0,0,0,0,9,1,1,1,1,27.298828125
0,0,2,1,1,1,0,1,0,0,0,1,1,0,25,15,0,0,1,52.806640625
1,0,0,0,0,0,1,0,0,0,0,0,0,0,20,7,1,1,1,239.0185546875
1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,6,1,1,1,121.7958984375
0,0,2,0,0,0,0,0,0,0,0,0,0,0,39,24,0,0,1,553.2861328125
1,0,0,1,1,0,1,0,0,0,0,0,0,0,6,3,1,1,1,8.154296875
1,0,0,1,1,0,1,0,0,0,0,0,0,0,4,1,1,1,1,6.2080078125
12,1,0,4,5,0,0,1,0,1,0,9,1,0,89,31,1,1,2,349.693359375
1,0,0,0,1,0,1,0,0,0,0,0,0,0,8,2,1,1,1,12.4013671875
1,0,0,1,2,0,0,0,0,0,0,0,0,0,9,2,0,1,0,1.955078125
1,0,1,0,0,0,0,0,0,0,0,0,0,0,18,7,2,2,2,185.8154296875
7,0,0,1,2,0,1,0,0,0,0,0,0,0,24,8,1,1,1,13.626953125
0,0,0,2,3,0,0,0,0,0,0,0,0,0,12,3,1,1,1,17.189453125
1,0,6,0,0,0,0,1,0,0,0,9,0,0,35,33,0,0,0,77.849609375
4,0,0,1,2,0,1,0,0,0,0,0,0,0,17,5,1,1,1,38.1015625
2,0,0,1,1,0,1,0,0,0,0,1,0,0,12,2,0,0,0,1.3642578125
1,0,0,1,2,0,1,0,0,0,0,0,0,0,16,1,1,1,1,37.185546875
1,0,1,0,1,0,0,9,0,0,0,0,0,0,113,25,18,18,10,108.419921875
1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,1,1,1,155.1298828125
1,0,0,1,1,0,1,1,0,1,0,1,1,0,17,3,1,1,1,2.7041015625
3,0,0,3,4,0,1,0,0,0,0,0,0,0,23,7,1,1,1,30.619140625
1,0,0,1,2,0,0,0,0,0,0,0,0,0,11,3,1,1,1,27.953125
1,0,0,0,0,0,0,0,0,0,0,0,0,0,47,8,1,1,1,484.5205078125
7,0,0,1,2,0,1,0,0,0,0,0,0,0,24,8,1,1,1,15.3193359375
2,0,0,0,0,0,0,0,0,0,0,0,0,0,56,10,2,2,2,42.5478515625
1,0,0,2,3,0,1,1,0,0,0,0,0,0,13,2,0,0,0,3.9423828125
1,0,0,1,1,0,1,0,0,0,0,0,0,0,9,5,1,1,1,9.7236328125
2,0,0,3,4,0,2,0,0,0,0,0,0,0,21,8,2,3,3,2000.0
20,0,0,1,1,1,1,0,0,0,1,0,0,0,328,153,4,4,4,721.83203125
1,0,0,1,1,0,1,0,0,0,0,0,0,0,4,1,0,1,0,3.23046875
2,0,0,0,0,0,0,0,0,0,0,0,0,0,55,8,2,2,2,37.7333984375
1,0,1,0,0,0,0,0,0,0,0,0,0,0,18,6,2,2,2,86.4931640625
4,0,0,0,0,0,1,0,0,0,0,0,0,0,68,5,1,1,1,32.1806640625
1,0,1,0,0,0,0,1,0,0,0,0,0,0,12,10,0,0,1,134.6201171875
0,0,0,1,2,0,0,0,0,0,0,0,0,0,9,2,0,1,1,58.76953125
5,0,0,1,2,0,1,0,0,0,0,0,0,0,19,7,1,1,1,9.4619140625
1,0,0,5,6,0,0,0,0,0,0,0,0,0,19,9,1,1,1,4.7353515625
1,0,0,3,4,0,0,0,0,0,0,0,0,0,16,8,1,1,1,6.2255859375
3,0,0,0,0,0,1,0,0,0,0,0,0,0,31,12,1,1,1,299.21875
3,0,0,0,0,0,1,0,0,0,0,0,0,0,68,4,1,1,1,33.0908203125
0,0,2,0,0,0,0,0,0,0,0,0,0,0,39,24,0,0,1,553.228515625
3,0,0,0,0,0,0,0,0,0,0,0,0,0,57,9,2,2,2,52.728515625
1,0,0,2,3,0,1,1,0,0,0,0,0,0,15,2,1,1,1,9.8447265625
1,0,0,1,2,0,0,0,0,0,0,0,0,0,9,3,1,1,1,3.90625
1,0,0,1,2,0,0,0,0,0,0,0,0,0,9,3,1,1,1,3.5634765625
1,0,0,0,1,0,1,0,0,0,0,0,0,0,8,2,1,1,1,12.7900390625
1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,0,0,1,58.1337890625
1,0,0,2,3,0,1,1,0,0,0,0,0,0,15,2,1,1,1,9.8603515625
2,0,0,1,1,0,1,0,0,0,0,0,0,0,8,1,0,0,0,0.759765625
1,0,1,0,0,0,0,0,0,0,0,0,0,0,14,6,2,2,2,271.2763671875
1,0,0,1,2,0,0,0,0,0,0,0,0,0,8,2,1,1,1,7.2490234375
1,0,0,1,1,0,1,0,0,0,0,0,0,0,10,3,1,1,1,39.990234375
1,0,0,0,1,0,1,0,0,0,0,0,0,0,8,2,1,1,1,12.6611328125
1,0,0,0,0,0,0,1,0,0,0,1,1,0,8,1,1,1,1,4.7109375
0,0,2,0,0,0,0,0,0,0,0,0,0,0,39,24,0,0,1,590.7177734375
0,0,0,1,2,0,0,0,0,0,0,0,0,0,9,2,0,1,1,14.9990234375
0,0,5,1,1,0,1,1,0,0,0,0,0,0,20,18,0,0,0,32.73046875
2,0,0,1,1,1,0,1,0,0,0,0,1,0,17,4,1,1,1,8.3232421875
1,0,0,3,4,0,0,0,0,0,0,0,0,0,14,6,1,1,1,4.3203125
1,0,0,1,1,0,1,0,0,0,0,0,0,0,4,1,1,1,1,7.5029296875
1,0,0,2,3,0,1,1,0,0,0,0,0,0,15,2,1,1,1,9.845703125
3,0,0,4,5,0,2,0,0,0,0,0,0,0,52,19,5,5,5,100.1279296875
1,0,0,0,1,0,1,0,0,0,0,0,0,0,8,2,1,1,1,12.6552734375
1,0,0,0,1,0,1,0,0,0,0,0,0,0,8,2,1,1,1,12.2548828125
1,0,0,1,2,0,0,0,0,0,0,0,0,0,9,3,1,1,1,3.498046875
1,0,0,1,2,0,0,1,0,0,0,0,0,0,15,2,1,1,1,10.560546875
9,0,0,1,2,0,1,0,0,0,0,0,0,0,28,10,1,1,1,14.5146484375
1,0,0,1,1,0,1,0,0,0,0,0,0,0,7,2,1,1,1,5.0263671875
1,0,0,1,2,0,0,0,0,0,0,0,0,0,9,3,1,1,1,4.11328125
6,0,0,1,2,0,1,0,0,0,0,0,0,0,22,7,1,1,1,12.283203125
1,0,0,1,2,0,0,0,0,0,0,0,0,0,7,1,0,1,1,3.8603515625
2,0,0,0,0,0,0,0,0,0,0,0,0,0,26,6,1,1,1,74.5654296875
5,0,0,1,1,0,1,0,0,0,0,0,0,0,25,4,1,1,1,11.7783203125
0,0,0,1,2,0,0,0,0,0,0,0,0,0,3,0,1,1,1,25.234375
25,1,0,0,0,0,0,0,0,0,0,8,0,0,229,54,0,0,1,287.9423828125
1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,1,1,1,16.1328125
1,0,0,1,2,0,1,0,0,0,0,0,0,0,9,1,1,1,1,8.013671875
1,0,0,2,3,0,1,1,0,0,0,0,0,0,15,2,1,1,1,9.8759765625
1,0,0,1,2,0,0,0,0,0,0,0,0,0,9,2,0,1,0,2.396484375
20,0,0,1,1,0,1,0,0,0,0,0,0,0,24,1,1,1,1,5.30859375
1,0,0,0,1,0,1,0,0,0,0,0,0,0,8,2,1,1,1,12.5400390625
1,0,0,1,1,0,1,0,0,0,0,0,0,0,7,2,1,1,1,8.1201171875
1,0,0,1,2,0,0,0,0,0,0,0,0,0,11,3,1,1,1,27.66796875
1,0,0,0,0,0,1,0,0,0,0,0,0,0,20,7,1,1,1,238.078125
0,0,0,1,2,0,0,0,0,0,0,0,0,0,9,2,0,1,1,15.0078125
1,0,0,1,2,0,0,0,0,0,0,0,0,0,7,1,0,1,1,3.8828125
2,0,0,2,3,0,1,1,0,0,0,0,0,0,18,3,1,1,1,6.7255859375
1,0,0,0,1,0,1,0,0,0,0,0,0,0,8,2,1,1,1,12.8642578125
1,0,0,2,1,0,0,0,0,0,0,0,0,0,9,2,0,1,0,13.9267578125
1,0,0,1,1,0,1,0,0,0,0,0,0,0,4,1,1,1,1,5.787109375
2,0,0,1,2,0,1,0,0,0,0,0,0,0,14,4,1,1,1,7.880859375
1,0,0,1,2,0,0,0,0,0,0,0,0,0,7,1,0,1,0,5.0751953125
7,0,0,1,2,0,1,0,0,0,0,0,0,0,24,8,1,1,1,13.6875
1,0,0,1,1,0,1,0,0,0,0,1,0,0,9,2,1,1,1,3.890625
43,0,7,1,1,1,1,0,0,0,1,0,0,0,324,106,3,3,3,1889.427734375
1,0,0,1,2,0,0,0,0,0,0,0,0,0,7,1,0,1,1,3.8408203125
1,0,0,0,0,0,0,0,0,0,0,0,0,0,54,14,1,1,1,22.6435546875
1,0,0,2,3,0,1,1,0,0,0,0,0,0,14,2,1,1,1,5.5771484375
1,0,0,1,2,0,0,0,0,0,0,0,0,0,7,1,0,1,1,3.9111328125
1,0,0,0,0,0,1,0,0,0,0,0,0,0,20,7,1,1,1,238.078125
1,0,0,1,2,0,0,0,0,0,0,0,0,0,9,3,1,1,1,3.5615234375
1,0,0,1,2,0,1,0,0,0,0,0,0,0,9,1,1,1,1,27.3544921875
1,0,0,1,1,0,1,0,0,0,0,0,0,0,4,1,1,1,1,6.291015625
4,0,0,1,2,0,1,0,0,0,0,0,0,0,18,5,1,1,1,10.34375
1,0,0,3,4,0,0,0,0,0,0,0,0,0,14,6,1,1,1,4.34765625
0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,1,1,1,3.3857421875
1,0,1,0,0,0,1,1,0,0,0,0,0,0,380,18,0,0,1,58.2197265625
1,0,0,1,1,0,1,0,0,0,0,0,0,0,9,5,1,1,1,9.7744140625
2,0,0,0,0,0,0,0,0,0,0,0,0,0,64,8,2,2,2,44.330078125
0,0,0,2,3,0,0,0,0,0,0,0,0,0,12,3,1,1,1,16.51953125
2,0,0,0,0,0,0,0,0,0,0,0,0,0,50,8,2,2,2,44.146484375
1,0,0,0,1,0,1,0,0,0,0,0,0,0,8,2,1,1,1,12.3671875
1,0,0,2,3,0,0,0,0,0,0,0,0,0,12,5,1,1,1,5.984375
1,0,0,1,2,0,0,0,0,0,0,0,0,0,9,2,0,1,0,1.9599609375
2,0,1,1,1,1,0,0,0,0,0,0,0,0,22,8,3,3,3,359.08984375
0,0,0,1,2,0,0,0,0,0,0,0,0,0,9,2,0,1,1,15.1455078125
22,0,0,1,1,0,1,0,0,0,0,0,0,0,26,1,1,1,1,10.1572265625
2,0,0,0,0,0,1,0,0,0,0,0,0,0,22,8,1,1,1,241.0380859375
5,0,0,1,1,0,1,0,0,0,0,0,0,0,25,4,1,1,1,11.357421875
3,0,0,0,0,0,1,0,0,0,0,0,0,0,68,4,1,1,1,33.4443359375
1,0,0,0,0,0,1,0,0,0,0,0,0,0,12,3,1,1,1,34.69921875
3,0,0,1,2,0,1,0,0,0,0,0,0,0,18,4,1,1,1,33.5869140625
1,0,0,1,2,0,0,1,0,0,0,0,0,0,15,2,1,1,1,17.896484375
1,0,0,1,2,0,0,0,0,0,0,0,0,0,9,2,0,1,0,1.9580078125
1,0,0,0,0,0,0,0,0,0,0,0,0,0,47,8,1,1,1,484.5146484375
12,0,2,1,1,1,1,0,0,0,1,0,0,0,300,218,3,3,3,1072.3310546875
1,0,0,3,4,0,0,0,0,0,0,0,0,0,14,6,1,1,1,4.365234375
6,0,0,1,2,0,1,0,0,0,0,0,0,0,22,7,1,1,1,12.58203125
1,0,0,2,3,0,1,1,0,0,0,0,0,0,15,2,1,1,1,9.8828125
0,0,0,2,3,0,0,0,0,0,0,0,0,0,12,3,1,1,1,17.046875
0,0,0,1,2,0,0,0,0,0,0,0,0,0,9,2,0,1,1,15.0107421875
1,0,0,0,0,0,0,0,0,0,0,0,0,0,41,15,1,1,1,122.029296875
3,0,0,0,0,0,0,0,0,0,0,0,0,0,59,9,2,2,2,48.921875
1,0,0,1,2,0,0,1,0,0,0,0,0,0,15,2,1,1,1,10.748046875
9,0,0,1,2,0,1,0,0,0,0,0,0,0,28,10,1,1,1,14.5146484375
4,0,0,1,2,0,1,0,0,0,0,0,0,0,18,5,1,1,1,8.91796875
7,0,0,1,2,0,1,0,0,0,0,0,0,0,24,8,1,1,1,13.478515625
1,0,0,0,1,0,1,0,0,0,0,0,0,0,8,2,1,1,1,13.05859375
2,0,0,0,0,0,0,0,0,0,0,0,0,0,51,8,2,2,2,41.9931640625
1,0,0,0,1,0,1,0,0,0,0,0,0,0,8,2,1,1,1,12.7138671875
1,0,0,1,1,0,1,0,0,0,0,0,0,0,6,3,1,1,1,2000.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4,2,2,2,133.61328125
1,0,0,1,2,0,0,0,0,0,0,0,0,0,7,1,0,1,1,3.8662109375
1,0,0,0,0,0,0,0,0,0,0,0,0,0,39,12,1,1,1,96.9990234375
1,0,0,2,3,0,1,1,0,0,0,0,0,0,15,2,1,1,1,9.900390625
1,0,0,3,4,0,0,0,0,0,0,0,0,0,14,6,1,1,1,16.1845703125
1,0,1,0,0,0,0,0,0,0,0,0,0,0,12,4,2,2,2,67.310546875
12,1,0,4,5,0,0,1,0,1,0,9,1,0,91,31,1,1,2,603.1396484375
2,0,0,1,1,1,0,1,0,0,0,0,1,0,17,4,1,1,1,7.9306640625
1,0,0,1,2,0,1,0,0,0,0,0,0,0,9,1,1,1,1,27.3544921875
1,0,0,0,1,0,1,0,0,0,0,0,0,0,8,2,1,1,1,12.2412109375
5,0,0,1,2,0,1,0,0,0,0,0,0,0,97,28,2,2,2,1562.751953125
2,0,0,1,2,0,1,0,0,0,0,0,0,0,11,2,0,1,0,8.77734375
0,0,0,1,2,0,0,0,0,0,0,0,0,0,9,2,0,1,1,57.96484375
7,0,0,1,2,0,1,0,0,0,0,0,0,0,21,7,1,1,1,31.2373046875
3,0,0,2,0,1,2,0,0,0,0,0,0,0,22,6,1,1,0,13.2666015625
3,0,0,0,0,1,0,1,0,0,1,0,0,0,86,21,1,1,1,76.4052734375
21,0,0,1,2,0,1,0,0,0,0,0,0,0,54,22,1,1,1,54.8564453125
1,0,0,0,0,0,0,0,0,0,0,0,0,0,74,9,0,0,1,186.015625
1,0,0,2,3,0,1,1,0,0,0,0,0,0,15,2,1,1,1,9.8681640625
1,0,0,0,1,0,1,0,0,0,0,0,0,0,8,2,1,1,1,12.263671875
1,0,0,1,1,0,1,0,0,0,0,0,0,0,7,2,1,1,1,4.9951171875
5,0,0,1,2,0,1,0,0,0,0,0,0,0,20,1,1,1,1,13.6884765625
1,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5,1,1,1,232.013671875
1,0,0,1,2,0,0,1,0,0,0,0,0,0,15,2,1,1,1,5.12109375
1,0,0,3,4,0,0,0,0,0,0,0,0,0,11,3,0,1,0,2.6025390625
1,0,0,0,0,0,0,0,0,0,0,0,0,0,47,8,1,1,1,484.5205078125
1,0,0,1,1,0,1,0,0,0,0,0,0,0,4,1,1,1,1,7.5029296875
1,0,0,1,1,0,1,0,0,0,0,0,0,0,4,1,0,1,0,3.0185546875
1,0,0,0,1,0,1,0,0,0,0,0,0,0,8,2,1,1,1,12.6318359375
1,0,0,1,1,0,0,0,0,0,0,0,0,0,7,1,0,0,0,8.0
1,0,0,1,1,0,1,0,0,0,0,0,0,0,9,5,1,1,1,7.3232421875
3,0,0,0,0,0,1,0,0,0,0,0,0,0,31,12,1,1,1,299.21875
2,0,0,0,0,0,0,0,0,0,0,0,0,0,51,8,2,2,2,38.845703125
1,0,0,0,0,0,2,0,0,0,0,0,0,0,26,4,6,6,6,39.10546875
7,0,0,1,2,0,1,0,0,0,0,0,0,0,24,8,1,1,1,16.640625
1,0,0,2,3,0,0,0,0,0,0,0,0,0,9,2,0,1,0,1.46875
1,0,0,1,2,0,0,0,0,0,0,0,0,0,7,1,0,1,1,3.8525390625
12,1,0,4,5,0,0,1,0,1,0,9,1,0,90,31,1,1,2,603.1396484375
1,0,0,3,4,0,0,0,0,0,0,0,0,0,12,5,1,1,1,36.1376953125
1,0,0,0,0,0,0,0,0,0,0,0,0,0,101,5,0,0,1,170.80859375
0,0,0,1,2,0,0,0,0,0,0,0,0,0,9,2,0,1,1,14.8994140625
0,0,2,0,0,0,0,0,0,0,0,0,0,0,39,24,0,0,1,591.5419921875
1,0,0,0,1,0,1,0,0,0,0,0,0,0,10,3,1,1,1,40.17578125
1,0,0,1,2,0,0,0,0,0,0,0,0,0,9,3,1,1,1,3.498046875
1,0,0,0,1,0,1,0,0,0,0,0,0,0,10,3,1,1,1,40.337890625
1,0,0,1,2,0,0,0,0,0,0,0,0,0,7,1,0,1,1,5.2138671875
2,0,5,1,1,1,0,0,0,0,0,0,0,0,21,16,0,0,3,852.5693359375
3,0,0,2,0,1,2,0,0,0,0,0,0,0,22,6,1,1,0,13.2666015625
0,0,2,0,0,0,0,1,0,0,0,1,1,0,25,15,0,0,1,52.580078125
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1.0
1,0,0,0,1,0,1,0,0,0,0,0,0,0,8,2,1,1,1,12.5205078125
0,0,0,1,2,0,0,0,0,0,0,0,0,0,9,2,0,1,1,15.0078125
0,0,0,1,2,0,0,0,0,0,0,0,0,0,3,0,1,1,1,25.1767578125
1,0,0,1,1,0,1,0,0,0,0,0,0,0,7,2,1,1,1,4.9443359375
0,0,0,1,2,0,0,0,0,0,0,0,0,0,9,2,0,1,1,14.9326171875
2,0,0,2,3,0,1,1,0,0,0,0,0,0,18,3,1,1,1,6.701171875
3,0,0,0,0,0,1,0,0,0,0,0,0,0,69,4,1,1,1,33.81640625
1,0,0,0,0,0,0,0,0,0,0,0,0,0,25,5,0,0,1,81.1708984375
2,0,0,0,0,0,1,0,0,0,0,0,0,0,22,8,1,1,1,242.9345703125
1,0,0,1,1,0,1,0,0,0,0,0,0,0,8,2,1,1,1,303.080078125
0,0,2,0,0,0,0,0,0,0,0,0,0,0,39,24,0,0,1,553.205078125
0,0,2,0,0,0,0,0,0,0,0,0,0,0,39,24,0,0,1,553.482421875
1,0,0,0,0,0,0,1,0,0,0,1,1,0,10,2,1,1,1,18.580078125
1,0,0,3,4,0,0,0,0,0,0,0,0,0,14,6,1,1,1,4.3935546875
1,0,0,0,0,0,0,0,0,0,0,0,0,0,19,6,1,1,1,44.3251953125
0,0,0,1,2,0,0,0,0,0,0,0,0,0,9,2,0,1,1,14.8994140625
1,0,0,0,1,0,1,0,0,0,0,0,0,0,8,2,1,1,1,12.5400390625
1,0,0,1,1,0,1,0,0,0,0,0,0,0,6,3,1,1,1,8.224609375
1,0,0,2,3,0,1,1,0,0,0,0,0,0,15,2,1,1,1,6.3916015625
1,0,0,3,4,0,0,0,0,0,0,0,0,0,14,6,1,1,1,4.3359375
1,0,0,1,2,0,0,0,0,0,0,0,0,0,9,3,1,1,1,5.2880859375
3,0,0,0,0,0,0,0,0,0,0,0,0,0,73,13,2,2,2,128.8759765625
1,0,0,0,0,0,1,0,0,0,0,0,0,0,20,7,1,1,1,239.0185546875
1,0,0,0,1,0,1,0,0,0,0,0,0,0,8,2,1,1,1,12.708984375
1,0,0,1,1,0,1,0,0,0,0,0,0,0,11,4,1,1,1,528.0
5,0,0,1,2,0,1,0,0,0,0,0,0,0,19,6,1,1,1,12.7099609375
1,0,0,2,3,0,0,0,0,0,0,0,0,0,9,2,0,1,0,1.46875
1,0,0,0,1,0,1,0,0,0,0,0,0,0,8,2,1,1,1,12.4521484375
2,0,0,0,0,0,0,0,0,0,0,0,0,0,60,12,2,2,2,58.1640625
0,0,0,1,2,0,0,0,0,0,0,0,0,0,10,2,1,1,1,5.015625
0,0,0,1,2,0,0,0,0,0,0,0,0,0,9,2,0,1,1,15.0078125
1,0,0,2,3,0,1,1,0,0,0,0,0,0,15,2,1,1,1,9.990234375
7,0,0,1,2,0,1,0,0,0,0,0,0,0,21,7,1,1,1,31.2373046875
1,0,0,3,4,0,0,0,0,0,0,0,0,0,16,8,1,1,1,6.150390625
1,0,0,3,4,0,0,0,0,0,0,0,0,0,16,8,1,1,1,6.150390625
1,0,0,2,3,0,1,1,0,0,0,0,0,0,15,2,1,1,1,9.791015625
1,0,0,0,1,0,1,0,0,0,0,0,0,0,8,2,1,1,1,12.3125
1,0,0,0,0,0,1,0,0,0,0,0,0,0,12,3,1,1,1,34.7080078125
1,0,0,0,1,0,1,0,0,0,0,0,0,0,8,2,1,1,1,12.8681640625
1,0,0,0,1,0,1,0,0,0,0,0,0,0,8,2,1,1,1,12.0400390625
1,0,0,1,1,0,1,0,0,0,0,0,0,0,11,4,1,1,1,44.3515625
1,0,0,1,2,0,0,0,0,0,0,0,0,0,9,2,0,1,0,1.9541015625
1,0,0,1,2,0,1,0,0,0,0,0,0,0,16,1,1,1,1,37.3720703125
6,0,0,1,2,0,1,0,0,0,0,0,0,0,22,7,1,1,1,14.59375
1,0,0,0,1,0,1,0,0,0,0,0,0,0,8,2,1,1,1,12.392578125
1,0,0,1,2,0,0,1,0,0,0,0,0,0,15,2,1,1,1,10.51953125
1,0,0,1,1,0,1,0,0,0,0,0,0,0,7,2,1,1,1,57.0693359375
1,0,1,0,0,0,0,0,0,0,0,0,0,0,17,6,2,2,2,231.912109375
1,0,0,0,1,0,1,0,0,0,0,0,0,0,10,3,1,1,1,40.3623046875
1,0,0,1,1,0,1,0,0,0,0,0,0,0,6,3,1,1,1,2000.0
0,0,0,1,2,0,0,0,0,0,0,0,0,0,9,2,0,1,1,58.005859375
1,0,0,1,2,0,0,0,0,0,0,0,0,0,9,2,0,1,0,1.955078125
0,0,0,2,3,0,0,0,0,0,0,0,0,0,12,3,1,1,1,17.796875
6,0,0,1,2,0,1,0,0,0,0,0,0,0,22,7,1,1,1,15.1630859375
1,0,0,0,0,0,0,0,0,0,0,0,0,0,21,5,2,2,2,67.1650390625
1,0,0,0,1,0,1,0,0,0,0,0,0,0,8,2,1,1,1,12.6650390625
1,0,0,0,1,0,1,0,0,0,0,0,0,0,8,2,1,1,1,12.7060546875
0,0,0,1,2,0,0,0,0,0,0,0,0,0,9,2,0,1,1,15.044921875
